@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,prgIndex,section,wikiPageID,artistName
http://dbpedia.org/resource/Western_Australia,32666,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",WA,50,0.7207202901787044,0.37465550229604555,"Djangofest is an annual music festival in Langley WA.
",47,"== Legacy ==
 
 === Tributes ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Belgium,60187,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Belgian,208,0.9605558704409782,0.04105520912486578,"In coincidence with the 110th anniversary in 2020 of Django's birth, a graphic novel depicting his youth years was published under the title ""Django Main de Feu"", by writer Salva Rubio and artist Efa through Belgian publisher Dupuis.
",48,"== Legacy ==
 
 === Tributes ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Nico_Salva,31,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Salva,173,0.7391915544391778,0.34416918815683967,"In coincidence with the 110th anniversary in 2020 of Django's birth, a graphic novel depicting his youth years was published under the title ""Django Main de Feu"", by writer Salva Rubio and artist Efa through Belgian publisher Dupuis.
",48,"== Legacy ==
 
 === Tributes ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jeff_Beck,1759,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jeff Beck,120,1.0,0.0,"Many guitar players and other musicians have expressed admiration for Reinhardt or have cited him as a major influence. Jeff Beck described Reinhardt as ""by far the most astonishing guitar player ever"" and ""quite superhuman"".Grateful Dead's Jerry Garcia and Black Sabbath's Tony Iommi, both of whom lost fingers in accidents, were inspired by Reinhardt's example of becoming an accomplished guitar player despite his injuries. Garcia was quoted in June 1985 in Frets Magazine: 
",50,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jerry_Garcia,2558,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jerry Garcia,241,1.0,0.0,"Many guitar players and other musicians have expressed admiration for Reinhardt or have cited him as a major influence. Jeff Beck described Reinhardt as ""by far the most astonishing guitar player ever"" and ""quite superhuman"".Grateful Dead's Jerry Garcia and Black Sabbath's Tony Iommi, both of whom lost fingers in accidents, were inspired by Reinhardt's example of becoming an accomplished guitar player despite his injuries. Garcia was quoted in June 1985 in Frets Magazine: 
",50,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Tony_Iommi,634,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Tony Iommi,274,1.0,0.0,"Many guitar players and other musicians have expressed admiration for Reinhardt or have cited him as a major influence. Jeff Beck described Reinhardt as ""by far the most astonishing guitar player ever"" and ""quite superhuman"".Grateful Dead's Jerry Garcia and Black Sabbath's Tony Iommi, both of whom lost fingers in accidents, were inspired by Reinhardt's example of becoming an accomplished guitar player despite his injuries. Garcia was quoted in June 1985 in Frets Magazine: 
",50,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jerry_Garcia,2558,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Garcia,427,1.0,1.925860355034971E-14,"Many guitar players and other musicians have expressed admiration for Reinhardt or have cited him as a major influence. Jeff Beck described Reinhardt as ""by far the most astonishing guitar player ever"" and ""quite superhuman"".Grateful Dead's Jerry Garcia and Black Sabbath's Tony Iommi, both of whom lost fingers in accidents, were inspired by Reinhardt's example of becoming an accomplished guitar player despite his injuries. Garcia was quoted in June 1985 in Frets Magazine: 
",50,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,70,0.3704994776853759,0.8554663778352738,"Many guitar players and other musicians have expressed admiration for Reinhardt or have cited him as a major influence. Jeff Beck described Reinhardt as ""by far the most astonishing guitar player ever"" and ""quite superhuman"".Grateful Dead's Jerry Garcia and Black Sabbath's Tony Iommi, both of whom lost fingers in accidents, were inspired by Reinhardt's example of becoming an accomplished guitar player despite his injuries. Garcia was quoted in June 1985 in Frets Magazine: 
",50,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Denny_Laine,380,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Denny Laine,0,1.0,0.0,"Denny Laine and Jimmy McCulloch, members of Paul McCartney's band Wings, have mentioned him as an inspiration.
",52,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jimmy_McCulloch,127,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jimmy McCulloch,16,1.0,0.0,"Denny Laine and Jimmy McCulloch, members of Paul McCartney's band Wings, have mentioned him as an inspiration.
",52,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paul_McCartney,8559,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paul McCartney,44,0.999999999483606,5.127343040342629E-10,"Denny Laine and Jimmy McCulloch, members of Paul McCartney's band Wings, have mentioned him as an inspiration.
",52,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Andrew_Latimer,141,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Andrew Latimer,0,1.0,0.0,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,683,1.0,0.0,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Woody_Allen,2948,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Woody Allen,777,1.0,5.761627640638587E-23,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,838,0.9999925812886724,7.418766402202168E-6,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,116,0.9984594925712599,0.0015277074954721454,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Barcelona,36085,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Barcelona,810,0.9963497986267872,0.003449179007991619,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",US,616,0.6568640811488808,0.5194704005888827,"Andrew Latimer, of the band Camel, has stated that he was influenced by Reinhardt.Willie Nelson has been a lifelong Reinhardt fan, stating in his memoir, ""This was a man who changed my musical life by giving me a whole new perspective on the guitar and, on an even more profound level, on my relationship with sound...During my formative years, as I listened to Django's records, especially songs like 'Nuages' that I would play for the rest of my life, I studied his technique.  Even more, I studied his gentleness.  I love the human sound he gave his acoustic guitar.""French jazz guitarist currently living in the US, Stéphane Wrembel has been centering his music on the study of Django Reinhardt's compositions. Although he is famous for composing scores for two movies by Woody Allen, respectively ""Vicky Barcelona"" and ""Midnight in Paris"", most of Wrembel's music has been inspired by Django Reinhardt. From 2016 to 2020, he has released five volumes of the series ""Django Experiment"" composed of covers of Reinhardt's compositions as well as creations inspired by him. In 2019 Wrembel also released ""Django l'impressionniste"", 17 never-published solo pieces composed by Reinhardt between 1937 and 1950.
",53,"== Influence ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,3,0.8695817171815381,0.0926719302125198,"== Reinhardt in popular culture ==
",54,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.7537215100469012,0.23943520692959472,"Reinhardt's music appears in the 2002 video game Mafia:The City of Lost Heaven
",55,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Reda_Kateb,52,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reda Kateb,143,1.0,0.0,"The film Django, by the French filmmaker Étienne Comar, depicting Reinhardt's life during wartime was released in 2017, with the French actor Reda Kateb performing the role of Reinhardt. It opened the 67th Berlin International Film Festival.
",56,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,67,0.999858824961284,8.357005978775132E-5,"The film Django, by the French filmmaker Étienne Comar, depicting Reinhardt's life during wartime was released in 2017, with the French actor Reda Kateb performing the role of Reinhardt. It opened the 67th Berlin International Film Festival.
",56,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/John_Jorgenson,182,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",John Jorgenson,52,1.0,0.0,"The 2004 film Head in the Clouds features guitarist John Jorgenson as Django Reinhardt in a cameo role.
",57,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,70,1.0,0.0,"The 2004 film Head in the Clouds features guitarist John Jorgenson as Django Reinhardt in a cameo role.
",57,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,40,0.8211909302317872,0.11269438026327216,"The Django web framework is named after Reinhardt, as is version 3.1 of the blog software WordPress.
",58,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,186,0.8375323921255423,0.14589081785445102,"The Belgian government issued a commemorative coin in 92.5% sterling silver in 2010 coinciding with the 100th anniversary of his birth. It is a silver 10-Euro coin with a color image of Reinhardt on the reverse side.
",59,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Belgium,60187,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Belgian government,4,0.668370688179665,0.4439659692159207,"The Belgian government issued a commemorative coin in 92.5% sterling silver in 2010 coinciding with the 100th anniversary of his birth. It is a silver 10-Euro coin with a color image of Reinhardt on the reverse side.
",59,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Woody_Allen,2948,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Woody Allen,29,1.0,4.321575013605156E-15,"His legacy is referred to in Woody Allen's 1999 Sweet and Lowdown. This spoof biopic features a fictional American guitarist, Emmet Ray, who is obsessed with Reinhardt, with a soundtrack featuring Howard Alden.
",60,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Howard_Alden,109,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Howard Alden,197,1.0,0.0,"His legacy is referred to in Woody Allen's 1999 Sweet and Lowdown. This spoof biopic features a fictional American guitarist, Emmet Ray, who is obsessed with Reinhardt, with a soundtrack featuring Howard Alden.
",60,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,158,0.9432532221285386,0.03878155495357012,"His legacy is referred to in Woody Allen's 1999 Sweet and Lowdown. This spoof biopic features a fictional American guitarist, Emmet Ray, who is obsessed with Reinhardt, with a soundtrack featuring Howard Alden.
",60,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,106,0.8263584170877375,0.15000557975950354,"His legacy is referred to in Woody Allen's 1999 Sweet and Lowdown. This spoof biopic features a fictional American guitarist, Emmet Ray, who is obsessed with Reinhardt, with a soundtrack featuring Howard Alden.
",60,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Mitch_Albom,195,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Mitch Albom,116,1.0,0.0,"Reinhardt appears as a character in the fiction novel The Magic Strings of Frankie Presto (2015) by American author Mitch Albom.
",61,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,100,0.9392612064393131,0.062369443917903396,"Reinhardt appears as a character in the fiction novel The Magic Strings of Frankie Presto (2015) by American author Mitch Albom.
",61,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.8303296288910997,0.1752092008556067,"Reinhardt appears as a character in the fiction novel The Magic Strings of Frankie Presto (2015) by American author Mitch Albom.
",61,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.7603102617490579,0.22568526786420307,"Reinhardt's rendition of ""La Mer"" appears in the 2007 video game BioShock along with other songs from him.
",62,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,225,1.0,0.0,"The animated film The Triplets of Belleville begins with a flashback showing The Triplets of Belleville, a trio of singers, performing on stage in the 1920s, dancing alongside other celebrities, including Josephine Baker and Django Reinhardt.
",63,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Josephine_Baker,742,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Josephine Baker,205,0.9999999999991473,8.429062175112305E-13,"The animated film The Triplets of Belleville begins with a flashback showing The Triplets of Belleville, a trio of singers, performing on stage in the 1920s, dancing alongside other celebrities, including Josephine Baker and Django Reinhardt.
",63,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Belleville,76,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:ClericalAdministrativeRegion,DBpedia:AdministrativeRegion,DBpedia:Diocese",Belleville,34,0.970882707441766,0.017312357562504804,"The animated film The Triplets of Belleville begins with a flashback showing The Triplets of Belleville, a trio of singers, performing on stage in the 1920s, dancing alongside other celebrities, including Josephine Baker and Django Reinhardt.
",63,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Kurt_Nilsen,105,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nilsen,112,0.9999999999991473,0.0,"In 1982's ""Tanta til Beate"" (""Beate's Aunt""), by the Norwegian singer-songwriter and folk musician, Lillebjørn Nilsen, Rheinardt is hailed several times.
",64,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Tanta,218,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Tanta,11,0.9963785293796712,0.0036346114155819675,"In 1982's ""Tanta til Beate"" (""Beate's Aunt""), by the Norwegian singer-songwriter and folk musician, Lillebjørn Nilsen, Rheinardt is hailed several times.
",64,"== Reinhardt in popular culture ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Norman_Granz,275,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Norman Granz,376,1.0,0.0,"Reinhardt recorded over 900 sides in his recording career, from 1928 to 1953, the majority as sides of the then-prevalent 78-RPM records, with the remainder as acetates, transcription discs, private and off-air recordings (of radio broadcasts), and part of a film soundtrack. Only one session (eight tracks) from March 1953 was ever recorded specifically for album release by Norman Granz in the then-new LP format, but Reinhardt died before the album could be released. In his earliest recordings Reinhardt played banjo (or, more accurately, banjo-guitar) accompanying accordionists and singers on dances and popular tunes of the day, with no jazz content, whereas in the last recordings before his death he played amplified guitar in the bebop idiom with a pool of younger, more modern French musicians.
",67,"== Discography ==
 
 === Releases in his lifetime ===
",9039,Django_Reinhardt
